TIME,BPOGX,BPOGY,aoi,trial,condition,subject_nr
2980.08936,0.51566,0.37797,elsewhere,10,restrictive,1
2980.09595,0.50276,0.34497,subject,10,restrictive,1
2980.10254,0.50278,0.34765,subject,10,restrictive,1
2980.10938,0.50448,0.32544,elsewhere,10,restrictive,1
2980.11597,0.50037,0.33647,subject,10,restrictive,1
2980.12256,0.50064,0.34186,subject,10,restrictive,1
2980.12939,0.50086,0.38469,subject,10,restrictive,1
2980.13599,0.50507,0.3395,elsewhere,10,restrictive,1
2980.14282,0.50507,0.3368,elsewhere,10,restrictive,1
2980.14941,0.50633,0.33755,elsewhere,10,restrictive,1
2980.15625,0.51682,0.37959,elsewhere,10,restrictive,1
2980.16284,0.51664,0.37453,elsewhere,10,restrictive,1
2980.16943,0.52065,0.33911,elsewhere,10,restrictive,1
2980.17627,0.50921,0.32617,elsewhere,10,restrictive,1
2980.18311,0.50922,0.32882,elsewhere,10,restrictive,1
2980.1897,0.49854,0.35756,subject,10,restrictive,1
2980.19629,0.50047,0.32648,subject,10,restrictive,1
2989.23242,0.52787,0.33584,elsewhere,11,restrictive,1
2989.23901,0.52473,0.34218,elsewhere,11,restrictive,1
2989.24561,0.52453,0.3392,elsewhere,11,restrictive,1
2989.25244,0.52169,0.3087,elsewhere,11,restrictive,1
2989.25903,0.51858,0.3443,elsewhere,11,restrictive,1
2989.26587,0.51876,0.3501,elsewhere,11,restrictive,1
2989.27246,0.52886,0.35703,elsewhere,11,restrictive,1
2989.27905,0.52911,0.33519,elsewhere,11,restrictive,1
2989.2854,0.52917,0.33234,elsewhere,11,restrictive,1
2989.29224,0.53689,0.30368,elsewhere,11,restrictive,1
2989.29932,0.54532,0.31223,elsewhere,11,restrictive,1
2989.30591,0.54503,0.31176,elsewhere,11,restrictive,1
2989.31274,0.52684,0.33032,elsewhere,11,restrictive,1
2989.31958,0.53632,0.32567,elsewhere,11,restrictive,1
2989.32593,0.53672,0.33147,elsewhere,11,restrictive,1
2989.33276,0.52904,0.33918,elsewhere,11,restrictive,1
2989.33936,0.52797,0.34547,elsewhere,11,restrictive,1
2989.34619,0.52774,0.33447,elsewhere,11,restrictive,1
2989.35303,0.51774,0.33731,elsewhere,11,restrictive,1
2989.35962,0.52335,0.3132,elsewhere,11,restrictive,1
2989.36621,0.52335,0.3132,elsewhere,11,restrictive,1
2989.3728,0.5441,0.30907,elsewhere,11,restrictive,1
2989.37964,0.5418,0.29111,elsewhere,11,restrictive,1
2989.38647,0.54167,0.29401,elsewhere,11,restrictive,1
2989.39307,0.53855,0.29547,elsewhere,11,restrictive,1
2989.39966,0.53737,0.308,elsewhere,11,restrictive,1
2989.40649,0.53743,0.31408,elsewhere,11,restrictive,1
2989.41309,0.54172,0.29659,elsewhere,11,restrictive,1
2989.41992,0.53892,0.3227,elsewhere,11,restrictive,1
2989.42676,0.53892,0.3227,elsewhere,11,restrictive,1
2989.43335,0.51741,0.30151,elsewhere,11,restrictive,1
2989.4397,0.52627,0.32638,elsewhere,11,restrictive,1
2989.44653,0.52627,0.32638,elsewhere,11,restrictive,1
2989.45337,0.52561,0.34474,elsewhere,11,restrictive,1
2989.45972,0.52994,0.33852,elsewhere,11,restrictive,1
2989.46655,0.53019,0.34436,elsewhere,11,restrictive,1
2989.4729,0.54263,0.36726,elsewhere,11,restrictive,1
2989.47974,0.53112,0.36206,elsewhere,11,restrictive,1
2989.48657,0.53116,0.36482,elsewhere,11,restrictive,1
2989.49341,0.53874,0.36351,elsewhere,11,restrictive,1
2989.50024,0.54074,0.3791,elsewhere,11,restrictive,1
2989.50635,0.54058,0.37356,elsewhere,11,restrictive,1
2989.51318,0.52457,0.36534,elsewhere,11,restrictive,1
2989.52002,0.53289,0.35518,elsewhere,11,restrictive,1
2989.5271,0.53285,0.35243,elsewhere,11,restrictive,1
2989.53394,0.52336,0.33368,elsewhere,11,restrictive,1
2989.54053,0.52579,0.36027,elsewhere,11,restrictive,1
2989.54712,0.52579,0.36027,elsewhere,11,restrictive,1
2997.45093,0.78567,0.3401,elsewhere,12,non-restrictive,1
2997.45776,0.78814,0.39037,elsewhere,12,non-restrictive,1
2997.46436,0.78814,0.39037,elsewhere,12,non-restrictive,1
2997.47119,0.78076,0.36484,elsewhere,12,non-restrictive,1
2997.47778,0.79044,0.37541,elsewhere,12,non-restrictive,1
2997.48438,0.78965,0.37801,elsewhere,12,non-restrictive,1
2997.49097,0.7755,0.35465,elsewhere,12,non-restrictive,1
2997.4978,0.78385,0.39596,elsewhere,12,non-restrictive,1
2997.50464,0.78241,0.40094,elsewhere,12,non-restrictive,1
2997.51123,0.77762,0.40976,elsewhere,12,non-restrictive,1
2997.51758,0.76141,0.40634,elsewhere,12,non-restrictive,1
2997.52441,0.76221,0.40387,elsewhere,12,non-restrictive,1
2997.53101,0.7531,0.41097,elsewhere,12,non-restrictive,1
2997.53809,0.76022,0.3895,elsewhere,12,non-restrictive,1
2997.54468,0.7615,0.3845,elsewhere,12,non-restrictive,1
2997.55103,0.74049,0.39132,elsewhere,12,non-restrictive,1
2997.55786,0.76695,0.37961,elsewhere,12,non-restrictive,1
2997.56445,0.76617,0.38224,elsewhere,12,non-restrictive,1
2997.57153,0.74725,0.39121,elsewhere,12,non-restrictive,1
2997.57837,0.74513,0.38931,elsewhere,12,non-restrictive,1
2997.58496,0.74509,0.38946,elsewhere,12,non-restrictive,1
2997.59155,0.75473,0.42408,elsewhere,12,non-restrictive,1
2997.59839,0.75126,0.41268,elsewhere,12,non-restrictive,1
2997.60498,0.75198,0.41017,elsewhere,12,non-restrictive,1
2997.61206,0.7815,0.38879,elsewhere,12,non-restrictive,1
2997.61865,0.83774,0.41595,elsewhere,12,non-restrictive,1
2997.625,0.83627,0.41995,elsewhere,12,non-restrictive,1
2997.63135,0.72272,0.37872,elsewhere,12,non-restrictive,1
2997.63867,0.77181,0.39046,elsewhere,12,non-restrictive,1
2997.64526,0.77181,0.39046,elsewhere,12,non-restrictive,1
2997.6521,0.57665,0.28929,pos1,12,non-restrictive,1
2997.65869,0.58504,0.30568,pos1,12,non-restrictive,1
2997.66528,0.58504,0.30568,pos1,12,non-restrictive,1
2997.67212,0.56682,0.25754,pos1,12,non-restrictive,1
2997.67871,0.55895,0.25795,pos1,12,non-restrictive,1
2997.68555,0.55902,0.25215,pos1,12,non-restrictive,1
2997.69214,0.55154,0.22158,elsewhere,12,non-restrictive,1
2997.69897,0.55473,0.28589,elsewhere,12,non-restrictive,1
3005.85742,0.49127,0.21278,subject,13,non-restrictive,1
3005.86377,0.49127,0.21278,subject,13,non-restrictive,1
3005.87085,0.49367,0.21754,subject,13,non-restrictive,1
3005.87744,0.49164,0.22631,subject,13,non-restrictive,1
3005.88403,0.4919,0.23158,subject,13,non-restrictive,1
3005.89087,0.49162,0.241,subject,13,non-restrictive,1
3005.89746,0.4925,0.21625,subject,13,non-restrictive,1
3005.9043,0.49278,0.22169,subject,13,non-restrictive,1
3005.91089,0.49753,0.20762,subject,13,non-restrictive,1
3005.91748,0.48508,0.21443,subject,13,non-restrictive,1
3005.92432,0.48508,0.21443,subject,13,non-restrictive,1
3005.93091,0.49506,0.21052,subject,13,non-restrictive,1
3005.93774,0.5053,0.22462,elsewhere,13,non-restrictive,1
3005.94434,0.50536,0.22111,elsewhere,13,non-restrictive,1
3005.95117,0.51718,0.2047,elsewhere,13,non-restrictive,1
3005.95752,0.5176,0.20207,elsewhere,13,non-restrictive,1
3005.96411,0.5173,0.19872,elsewhere,13,non-restrictive,1
3005.97046,0.51125,0.1749,elsewhere,13,non-restrictive,1
3005.97778,0.5018,0.17783,subject,13,non-restrictive,1
3005.98438,0.50186,0.17946,subject,13,non-restrictive,1
3005.99097,0.48369,0.15807,subject,13,non-restrictive,1
3005.99756,0.49417,0.18102,subject,13,non-restrictive,1
3006.00439,0.49388,0.17174,subject,13,non-restrictive,1
3006.01074,0.49517,0.16144,subject,13,non-restrictive,1
3006.01807,0.48106,0.16053,subject,13,non-restrictive,1
3006.02466,0.48071,0.15693,subject,13,non-restrictive,1
3006.03149,0.48212,0.14198,subject,13,non-restrictive,1
3006.03809,0.49693,0.18135,subject,13,non-restrictive,1
3006.04492,0.49749,0.19391,subject,13,non-restrictive,1
3006.05151,0.48975,0.16922,subject,13,non-restrictive,1
3006.05835,0.49042,0.17793,subject,13,non-restrictive,1
3006.06494,0.4907,0.1836,subject,13,non-restrictive,1
3006.07153,0.49736,0.18742,subject,13,non-restrictive,1
3006.07837,0.49731,0.21,subject,13,non-restrictive,1
3006.08521,0.49758,0.21149,subject,13,non-restrictive,1
3006.0918,0.49942,0.17222,subject,13,non-restrictive,1
3006.09863,0.50022,0.21101,subject,13,non-restrictive,1
3006.10522,0.50013,0.20888,subject,13,non-restrictive,1
3006.11157,0.49822,0.22536,subject,13,non-restrictive,1
3006.11865,0.48843,0.16308,subject,13,non-restrictive,1
3006.12524,0.48818,0.1615,subject,13,non-restrictive,1
3006.13208,0.5148,0.20146,elsewhere,13,non-restrictive,1
3006.13867,0.47433,0.17,subject,13,non-restrictive,1
3006.14526,0.4741,0.16649,subject,13,non-restrictive,1
3013.9353,0.506,0.14926,elsewhere,14,non-restrictive,1
3013.94214,0.506,0.14926,elsewhere,14,non-restrictive,1
3013.94873,0.49054,0.13462,subject,14,non-restrictive,1
3013.95557,0.48393,0.15706,subject,14,non-restrictive,1
3013.96216,0.48391,0.15364,subject,14,non-restrictive,1
3013.96948,0.48797,0.13398,subject,14,non-restrictive,1
3013.97559,0.49539,0.14815,subject,14,non-restrictive,1
3013.98218,0.49506,0.14429,subject,14,non-restrictive,1
3013.98877,0.49462,0.17042,subject,14,non-restrictive,1
3013.99561,0.4893,0.13412,subject,14,non-restrictive,1
3014.00244,0.48957,0.13428,subject,14,non-restrictive,1
3014.00879,0.48752,0.0719,elsewhere,14,non-restrictive,1
3014.01538,0.49697,0.13195,subject,14,non-restrictive,1
3014.02222,0.49615,0.11775,subject,14,non-restrictive,1
3014.02881,0.4889,0.03741,elsewhere,14,non-restrictive,1
3014.03589,0.48469,0.11994,subject,14,non-restrictive,1
3014.04224,0.48548,0.13543,subject,14,non-restrictive,1
3014.04883,0.48535,0.10878,subject,14,non-restrictive,1
3014.05566,0.48558,0.13133,subject,14,non-restrictive,1
3014.06274,0.48591,0.13783,subject,14,non-restrictive,1
3014.06958,0.49384,0.09518,subject,14,non-restrictive,1
3014.07617,0.49687,0.09701,subject,14,non-restrictive,1
3014.08276,0.49687,0.09701,subject,14,non-restrictive,1
3014.08936,0.47709,0.15016,subject,14,non-restrictive,1
3014.09619,0.48648,0.14091,subject,14,non-restrictive,1
3014.10278,0.48648,0.14091,subject,14,non-restrictive,1
3014.10962,0.49883,0.13375,subject,14,non-restrictive,1
3014.11646,0.48825,0.15383,subject,14,non-restrictive,1
3014.12305,0.48825,0.15383,subject,14,non-restrictive,1
3014.12964,0.50096,0.19203,subject,14,non-restrictive,1
3014.13623,0.49087,0.07821,subject,14,non-restrictive,1
3014.14307,0.49056,0.0713,elsewhere,14,non-restrictive,1
3014.1499,0.48622,0.141,subject,14,non-restrictive,1
3014.15649,0.48669,0.09322,subject,14,non-restrictive,1
3014.16309,0.48637,0.08655,subject,14,non-restrictive,1
3014.16968,0.48726,0.14072,subject,14,non-restrictive,1
3014.17627,0.48091,0.12228,subject,14,non-restrictive,1
3014.18335,0.48091,0.12228,subject,14,non-restrictive,1
3014.18994,0.49338,0.09486,subject,14,non-restrictive,1
3014.19653,0.48831,0.10849,subject,14,non-restrictive,1
3014.20337,0.48831,0.10849,subject,14,non-restrictive,1
3014.20972,0.49267,0.13488,subject,14,non-restrictive,1
3014.2168,0.49343,0.13182,subject,14,non-restrictive,1
3014.22363,0.49343,0.13182,subject,14,non-restrictive,1
3014.23022,0.49086,0.1134,subject,14,non-restrictive,1
3014.23682,0.49279,0.12873,subject,14,non-restrictive,1
3014.24341,0.49308,0.13513,subject,14,non-restrictive,1
3014.25024,0.48903,0.06873,elsewhere,14,non-restrictive,1
3022.12744,0.48818,0.20552,subject,15,non-restrictive,1
3022.13403,0.49039,0.19516,subject,15,non-restrictive,1
3022.14087,0.49043,0.19818,subject,15,non-restrictive,1
3022.14746,0.51692,0.24341,elsewhere,15,non-restrictive,1
3022.15405,0.53219,0.25049,elsewhere,15,non-restrictive,1
3022.16089,0.53253,0.25941,elsewhere,15,non-restrictive,1
3022.16748,0.51737,0.23618,elsewhere,15,non-restrictive,1
3022.17432,0.52115,0.24603,elsewhere,15,non-restrictive,1
3022.18091,0.52086,0.23421,elsewhere,15,non-restrictive,1
3022.18774,0.49018,0.21205,subject,15,non-restrictive,1
3022.19434,0.49501,0.19577,subject,15,non-restrictive,1
3022.20093,0.49495,0.19246,subject,15,non-restrictive,1
3022.20776,0.51091,0.21738,elsewhere,15,non-restrictive,1
3022.21436,0.54518,0.24215,elsewhere,15,non-restrictive,1
3022.22119,0.54501,0.24451,elsewhere,15,non-restrictive,1
3022.22778,0.51434,0.21827,elsewhere,15,non-restrictive,1
3022.23462,0.51366,0.22426,elsewhere,15,non-restrictive,1
3022.24146,0.51386,0.23099,elsewhere,15,non-restrictive,1
3022.2478,0.5096,0.23703,elsewhere,15,non-restrictive,1
3022.25464,0.50794,0.24104,elsewhere,15,non-restrictive,1
3022.26147,0.50794,0.24104,elsewhere,15,non-restrictive,1
3022.26807,0.48673,0.22777,subject,15,non-restrictive,1
3022.27466,0.51252,0.21006,elsewhere,15,non-restrictive,1
3022.28149,0.51252,0.21006,elsewhere,15,non-restrictive,1
3022.28809,0.50147,0.20107,subject,15,non-restrictive,1
3022.29492,0.49994,0.19343,subject,15,non-restrictive,1
3022.30151,0.4999,0.18991,subject,15,non-restrictive,1
3022.30811,0.50307,0.19943,subject,15,non-restrictive,1
3022.31494,0.5003,0.18492,subject,15,non-restrictive,1
3022.32178,0.50002,0.18126,subject,15,non-restrictive,1
3022.32837,0.49685,0.19102,subject,15,non-restrictive,1
3022.33472,0.43514,0.02853,elsewhere,15,non-restrictive,1
3022.3418,0.43575,0.03301,elsewhere,15,non-restrictive,1
3022.34839,0.58675,0.26191,pos1,15,non-restrictive,1
3022.35522,0.5349,0.2059,elsewhere,15,non-restrictive,1
3022.36182,0.53461,0.20251,elsewhere,15,non-restrictive,1
3022.36841,0.73371,0.31547,elsewhere,15,non-restrictive,1
3022.37524,0.71104,0.35573,elsewhere,15,non-restrictive,1
3022.38184,0.71027,0.35906,elsewhere,15,non-restrictive,1
3022.38867,0.79958,0.44545,elsewhere,15,non-restrictive,1
3022.39551,0.78326,0.47446,elsewhere,15,non-restrictive,1
3029.52856,0.68729,0.74391,elsewhere,16,restrictive,1
3029.53516,0.68729,0.74391,elsewhere,16,restrictive,1
3029.54199,0.68648,0.71793,elsewhere,16,restrictive,1
3029.54907,0.68297,0.7171,elsewhere,16,restrictive,1
3029.55591,0.68297,0.7171,elsewhere,16,restrictive,1
3029.5625,0.68413,0.71392,elsewhere,16,restrictive,1
3029.56909,0.69767,0.72338,elsewhere,16,restrictive,1
3029.57544,0.69767,0.72338,elsewhere,16,restrictive,1
3029.58252,0.69598,0.72422,elsewhere,16,restrictive,1
3029.58936,0.697,0.7486,elsewhere,16,restrictive,1
3029.59595,0.697,0.7486,elsewhere,16,restrictive,1
3029.60254,0.68823,0.73305,elsewhere,16,restrictive,1
3029.60938,0.69437,0.73036,elsewhere,16,restrictive,1
3029.61572,0.69437,0.73036,elsewhere,16,restrictive,1
3029.6228,0.69058,0.73218,elsewhere,16,restrictive,1
3029.62939,0.6829,0.71342,elsewhere,16,restrictive,1
3029.63623,0.6835,0.71207,elsewhere,16,restrictive,1
3029.64282,0.69378,0.71963,elsewhere,16,restrictive,1
3029.64941,0.68617,0.70594,elsewhere,16,restrictive,1
3029.65625,0.6875,0.70171,elsewhere,16,restrictive,1
3029.66309,0.69417,0.70396,elsewhere,16,restrictive,1
3029.66968,0.70539,0.70539,elsewhere,16,restrictive,1
3029.67627,0.70524,0.70578,elsewhere,16,restrictive,1
3029.68286,0.6954,0.715,elsewhere,16,restrictive,1
3029.6897,0.70081,0.69395,elsewhere,16,restrictive,1
3029.69653,0.70022,0.69523,elsewhere,16,restrictive,1
3029.70337,0.69691,0.7092,elsewhere,16,restrictive,1
3029.70947,0.72072,0.73247,elsewhere,16,restrictive,1
3029.71606,0.71958,0.73496,elsewhere,16,restrictive,1
3029.7229,0.70644,0.72753,elsewhere,16,restrictive,1
3029.72974,0.70335,0.7523,elsewhere,16,restrictive,1
3029.73682,0.70335,0.7523,elsewhere,16,restrictive,1
3029.74341,0.70266,0.76001,elsewhere,16,restrictive,1
3029.75,0.70648,0.75451,elsewhere,16,restrictive,1
3029.75635,0.70716,0.75351,elsewhere,16,restrictive,1
3029.76318,0.70487,0.74929,elsewhere,16,restrictive,1
3029.76978,0.6916,0.76501,elsewhere,16,restrictive,1
3029.77661,0.69163,0.76495,elsewhere,16,restrictive,1
3029.7832,0.68379,0.76349,elsewhere,16,restrictive,1
3029.79004,0.68363,0.74665,elsewhere,16,restrictive,1
3037.39258,0.74744,0.45638,elsewhere,17,restrictive,1
3037.39941,0.74879,0.43192,elsewhere,17,restrictive,1
3037.40601,0.76506,0.43335,elsewhere,17,restrictive,1
3037.41284,0.76648,0.42838,elsewhere,17,restrictive,1
3037.41943,0.77456,0.37734,elsewhere,17,restrictive,1
3037.42627,0.76546,0.42444,elsewhere,17,restrictive,1
3037.43286,0.76341,0.43111,elsewhere,17,restrictive,1
3037.4397,0.74591,0.4561,elsewhere,17,restrictive,1
3037.44629,0.74499,0.44115,elsewhere,17,restrictive,1
3037.45264,0.74366,0.4462,elsewhere,17,restrictive,1
3037.45972,0.74638,0.45696,elsewhere,17,restrictive,1
3037.46631,0.73178,0.46304,elsewhere,17,restrictive,1
3037.47314,0.73178,0.46304,elsewhere,17,restrictive,1
3037.47974,0.78737,0.45844,elsewhere,17,restrictive,1
3037.48633,0.79387,0.45944,elsewhere,17,restrictive,1
3037.49316,0.79532,0.45512,elsewhere,17,restrictive,1
3037.49976,0.81807,0.37547,elsewhere,17,restrictive,1
3037.50659,0.82258,0.35475,elsewhere,17,restrictive,1
3037.51318,0.82521,0.34659,elsewhere,17,restrictive,1
3037.51978,0.84452,0.33965,elsewhere,17,restrictive,1
3037.52661,0.8402,0.33354,elsewhere,17,restrictive,1
3037.53296,0.84197,0.32779,elsewhere,17,restrictive,1
3037.53955,0.80169,0.39654,elsewhere,17,restrictive,1
3037.54639,0.83551,0.33513,elsewhere,17,restrictive,1
3037.55322,0.83342,0.34114,elsewhere,17,restrictive,1
3037.56006,0.82931,0.35372,elsewhere,17,restrictive,1
3037.56689,0.81935,0.3576,elsewhere,17,restrictive,1
3037.573,0.81456,0.37335,elsewhere,17,restrictive,1
3037.58008,0.821,0.3718,elsewhere,17,restrictive,1
3037.58643,0.81348,0.37459,elsewhere,17,restrictive,1
3037.59351,0.81296,0.37678,elsewhere,17,restrictive,1
3037.60034,0.83447,0.37697,elsewhere,17,restrictive,1
3037.60693,0.8234,0.36356,elsewhere,17,restrictive,1
3037.61353,0.82361,0.36287,elsewhere,17,restrictive,1
3037.61987,0.82939,0.3651,elsewhere,17,restrictive,1
3037.6272,0.82735,0.36037,elsewhere,17,restrictive,1
3037.63379,0.82591,0.36494,elsewhere,17,restrictive,1
3037.64062,0.83125,0.38396,elsewhere,17,restrictive,1
3037.64722,0.83457,0.38786,elsewhere,17,restrictive,1
3037.65381,0.83607,0.38343,elsewhere,17,restrictive,1
3037.66064,0.82716,0.37266,elsewhere,17,restrictive,1
3037.66724,0.83182,0.36519,elsewhere,17,restrictive,1
3037.67407,0.83326,0.36069,elsewhere,17,restrictive,1
3037.68066,0.83192,0.40277,elsewhere,17,restrictive,1
3037.6875,0.83725,0.37076,elsewhere,17,restrictive,1
3037.69409,0.83843,0.36754,elsewhere,17,restrictive,1
3037.70093,0.83698,0.37058,elsewhere,17,restrictive,1
3045.66504,0.58751,0.20537,pos1,18,non-restrictive,1
3045.67163,0.58751,0.20537,pos1,18,non-restrictive,1
3045.67847,0.59592,0.19106,elsewhere,18,non-restrictive,1
3045.6853,0.58232,0.21156,pos1,18,non-restrictive,1
3045.69189,0.58232,0.21156,pos1,18,non-restrictive,1
3045.69849,0.58709,0.22084,pos1,18,non-restrictive,1
3045.70508,0.58633,0.2135,pos1,18,non-restrictive,1
3045.71167,0.58633,0.2135,pos1,18,non-restrictive,1
3045.71875,0.58842,0.21891,pos1,18,non-restrictive,1
3045.7251,0.58912,0.19556,elsewhere,18,non-restrictive,1
3045.73193,0.58912,0.19556,elsewhere,18,non-restrictive,1
3045.73877,0.59751,0.17972,elsewhere,18,non-restrictive,1
3045.74536,0.60054,0.16059,elsewhere,18,non-restrictive,1
3045.7522,0.60054,0.16059,elsewhere,18,non-restrictive,1
3045.75903,0.57775,0.22458,pos1,18,non-restrictive,1
3045.76562,0.57239,0.21537,pos1,18,non-restrictive,1
3045.77222,0.57219,0.21869,pos1,18,non-restrictive,1
3045.77881,0.58783,0.23003,pos1,18,non-restrictive,1
3045.78564,0.57983,0.25618,pos1,18,non-restrictive,1
3045.79248,0.57962,0.26266,pos1,18,non-restrictive,1
3045.79907,0.58208,0.24385,pos1,18,non-restrictive,1
3045.80566,0.59202,0.29259,pos1,18,non-restrictive,1
3045.81226,0.59225,0.28938,pos1,18,non-restrictive,1
3045.81885,0.58553,0.27716,pos1,18,non-restrictive,1
3045.82568,0.58678,0.26707,pos1,18,non-restrictive,1
3045.83252,0.58703,0.26072,pos1,18,non-restrictive,1
3045.83936,0.58263,0.25304,pos1,18,non-restrictive,1
3045.8457,0.57994,0.24896,pos1,18,non-restrictive,1
3045.85254,0.57994,0.24896,pos1,18,non-restrictive,1
3045.85913,0.58881,0.23682,pos1,18,non-restrictive,1
3045.86597,0.59083,0.24235,pos1,18,non-restrictive,1
3045.87256,0.59083,0.24235,pos1,18,non-restrictive,1
3045.87915,0.5882,0.23539,pos1,18,non-restrictive,1
3045.88599,0.5872,0.215,pos1,18,non-restrictive,1
3045.89282,0.5872,0.215,pos1,18,non-restrictive,1
3045.89941,0.58548,0.23368,pos1,18,non-restrictive,1
3045.90625,0.58392,0.23882,pos1,18,non-restrictive,1
3045.91284,0.58392,0.23882,pos1,18,non-restrictive,1
3045.91968,0.58662,0.23553,pos1,18,non-restrictive,1
3045.92627,0.57827,0.21413,pos1,18,non-restrictive,1
3045.93286,0.57827,0.21413,pos1,18,non-restrictive,1
3045.9397,0.59476,0.20027,elsewhere,18,non-restrictive,1
3045.94629,0.62866,0.18665,elsewhere,18,non-restrictive,1
3045.95312,0.62825,0.19002,elsewhere,18,non-restrictive,1
3045.95972,0.54698,0.24181,elsewhere,18,non-restrictive,1
3045.96631,0.54558,0.27917,elsewhere,18,non-restrictive,1
3045.97266,0.54558,0.28547,elsewhere,18,non-restrictive,1
3053.81006,0.51121,0.23305,elsewhere,19,restrictive,1
3053.81665,0.54154,0.18481,elsewhere,19,restrictive,1
3053.82349,0.52909,0.17728,elsewhere,19,restrictive,1
3053.83008,0.52884,0.17247,elsewhere,19,restrictive,1
3053.83691,0.54592,0.20458,elsewhere,19,restrictive,1
3053.84351,0.54241,0.21436,elsewhere,19,restrictive,1
3053.85034,0.54232,0.22516,elsewhere,19,restrictive,1
3053.85693,0.52251,0.19654,elsewhere,19,restrictive,1
3053.86353,0.53112,0.26467,elsewhere,19,restrictive,1
3053.87036,0.5313,0.26779,elsewhere,19,restrictive,1
3053.8772,0.51872,0.24301,elsewhere,19,restrictive,1
3053.88379,0.52106,0.24899,elsewhere,19,restrictive,1
3053.89038,0.52102,0.24754,elsewhere,19,restrictive,1
